
key = model_output

vcf_matrix

key = vts_vcm_comm

key = 0

,DIA,SPY,VO,IJH,QQQ,IWF,XLY,XLP,XLE,XLF,XLV,XLI,XLB,XLRE,XLK,VOX,XLU,GDX,GUNR,IXUS,IEFA,EFA,VGK,VWO,IEMG,SHV,BIL,GBIL,SHY,IEI,IEF,VGIT,TLT,GOVT,MUB,SHM,VCSH,VCIT,VCLT,LQD,HYG,SHYG,MBB,VMBS,AGG,BSV,BIV,BLV,BNDX,EMB,GLD,SLV,USO,PDBC,VNQ,VNQI 
XLK,8.910574979361486e-05,0.00010995346257630823,0.00010797251841568232,0.00012694334821454687,0.0001588769867558734,0.00015550069814593455,0.00013877315291941272,5.2081234226996975e-05,-7.39889666013254e-05,4.283028413796534e-05,0.00010258180930182214,9.383560191506591e-05,7.826021065752395e-05,0.00013298115365854463,0.0010321612333866928,9.001305960137793e-05,2.862178048928679e-05,0.0001524926242141548,-1.6493008612913604e-06,8.492824296877025e-05,0.00010092393200744581,0.00010031000950063706,8.352600861328733e-05,4.685413684013658e-05,5.763473267855121e-05,1.6558656353179072e-06,5.056471192936644e-07,5.642630281477986e-06,2.0708618398074117e-05,4.853412678992773e-05,7.378385030342508e-05,5.3508703602101146e-05,0.00014041481873483224,6.0049919772309775e-05,3.67712028075844e-05,1.4517715917203905e-05,3.190445041138431e-05,6.871596449099668e-05,0.00012755718887597588,9.021533471313894e-05,4.971349483980856e-05,3.677707251730783e-05,7.354087874823428e-05,7.083940960886717e-05,6.455981445092001e-05,3.0095905392047686e-05,6.683382360073811e-05,0.00012867236026844735,3.0379505194371517e-05,8.837199363369423e-05,4.970711270847787e-05,4.4103292996696384e-05,-0.00010884738675230201,-3.595817084622975e-05,0.00013355463413711823,0.00010757160856826997
VOX,4.5036502856387424e-05,5.235293549983883e-05,5.6975294680793075e-05,6.89656576440657e-05,7.482268650368118e-05,7.178623926195247e-05,6.929812258690121e-05,2.9132484846278653e-05,-3.2766170227224485e-05,2.3322449889821568e-05,4.8804924567025e-05,4.974886420792574e-05,4.6404239510077486e-05,6.640654674636097e-05,9.001305960137793e-05,0.00032237858820849727,1.1400203744648749e-05,7.643608842926807e-05,3.8126364382387133e-06,4.517148398084609e-05,5.1736831510654094e-05,5.161900817164573e-05,4.366360601399202e-05,2.8560588500589986e-05,3.4372497143426654e-05,8.124360406541158e-07,3.139525420919959e-07,2.881016530442739e-06,9.483034374607487e-06,2.2888999118492785e-05,3.543027040971151e-05,2.5408822391021843e-05,6.915441927959029e-05,2.8911412534794016e-05,1.822887284326214e-05,7.238552497564991e-06,1.5100190841706214e-05,3.345885003768099e-05,6.223120186031177e-05,4.38797729334226e-05,2.4560955840132425e-05,1.813053411810083e-05,3.537670151596011e-05,3.432517468421858e-05,3.109016561168583e-05,1.3964379538728383e-05,3.213047789703135e-05,6.321906650432743e-05,1.5624053729452353e-05,4.204300559057175e-05,2.7285498683801007e-05,1.9215448338090704e-05,-6.222447297504255e-05,-2.2306344174093545e-05,6.66920017694446e-05,5.387785959904235e-05
XLU,1.7514659204598174e-05,1.7862951998306524e-05,1.5173616217441749e-05,1.6624654154194207e-05,2.1248479089851626e-05,2.2854717454766914e-05,1.5238698184747989e-05,1.2784296315792451e-05,-1.5123997694357725e-05,1.0583125937275562e-05,2.6358655502538965e-05,1.5938707774983274e-05,1.2833173834965274e-05,2.286958833744874e-05,2.8621780489286786e-05,1.1400203744648747e-05,0.0004474247488763797,2.668760834482334e-05,-4.127024825607307e-06,9.978254547299124e-06,1.4559207242412376e-05,1.4346360133331518e-05,9.501729681308378e-06,-7.906291118879537e-07,8.32038098657439e-07,1.4279014948809208e-07,5.454199020008982e-08,6.437175433970639e-07,3.034082492587459e-06,7.063714542221987e-06,1.091266110259373e-05,7.846868420663047e-06,2.0187299977560284e-05,8.546371712934182e-06,6.153299410879622e-06,2.2019047906494852e-06,4.7267570826272035e-06,9.746658349743202e-06,2.0113068586222888e-05,1.3730272374461946e-05,7.5313162611201125e-06,6.16536865755259e-06,9.870540211416397e-06,9.034380081960498e-06,9.295207905230775e-06,4.350673916332542e-06,9.655697697146337e-06,1.8931429241356684e-05,3.607069538470216e-06,1.2520647440257443e-05,1.0597755253679441e-05,1.2981132585035998e-05,-2.523561360896934e-05,-1.0427318220929644e-05,2.2749388603249804e-05,1.5455880131115805e-05
GDX,7.729998359689314e-05,8.927793283394069e-05,9.101299462089174e-05,0.00011024835287402121,0.00012371096370665074,0.00012298389865426893,0.00010738462399528536,5.9828846678497566e-05,-5.252168717485328e-05,3.358014006055818e-05,9.487580656722168e-05,8.386047048373307e-05,7.835499265856231e-05,0.00010646819788776098,0.0001524926242141548,7.643608842926808e-05,2.6687608344823342e-05,0.0017891564797613345,9.798924778330506e-06,7.895697499000462e-05,9.183881473924815e-05,9.133408607896602e-05,7.29760227976891e-05,4.7045674565399396e-05,5.9195905256122936e-05,1.3002846355136348e-06,5.748036496902585e-07,4.2181503325451304e-06,1.673984762614493e-05,3.9893363738796284e-05,6.206157070649157e-05,4.4463992175083246e-05,0.00011882797069682688,5.012569278785845e-05,3.409899073177013e-05,1.2234742034402775e-05,2.6829462622080326e-05,5.921980289148474e-05,0.00011127091393162031,7.845113967805088e-05,4.490615351345329e-05,3.407859218664065e-05,6.192864489698038e-05,6.019146899325579e-05,5.425547012458121e-05,2.4450968594339034e-05,5.626062162473872e-05,0.00011054791358245316,2.7111226811588786e-05,7.396806782386513e-05,5.839699303069285e-05,4.6961084943598304e-05,-0.00010860541059064262,-3.60707145187204e-05,0.00010688818098747857,9.868803813886952e-05
GUNR,-3.770456739983443e-08,-4.58901793073183e-07,5.229339541741764e-06,9.045433154759935e-06,-7.557929517265689e-07,-1.616178006201158e-06,3.363108617887319e-07,3.7749880987328306e-06,9.125169358250156e-06,-5.358276335275513e-07,-3.7172373391259235e-06,4.639087673298871e-06,8.322219489356238e-06,2.3378046604407935e-07,-1.6493008612913601e-06,3.8126364382387138e-06,-4.127024825607306e-06,9.798924778330506e-06,0.0003884910689050032,8.68890206912434e-06,6.626082906777585e-06,6.6558232891788e-06,7.219213912150287e-06,1.3575326647532314e-05,1.4177408142531374e-05,6.486081768185445e-08,8.089993937784256e-08,-2.2539469439331278e-07,-4.2597623895885365e-08,2.4748621181767946e-07,5.93936969670035e-07,3.699267478022682e-07,1.0008920121523925e-06,4.72128316922331e-07,1.006781053938613e-06,3.228337273461606e-08,4.539875392456388e-07,1.7301073822283718e-06,1.508750614331915e-06,1.593541478246147e-06,2.817472825988513e-06,2.145198732509959e-06,1.2957284465767706e-06,1.8915950679924444e-06,7.220673040321407e-07,2.2013853889402912e-08,8.612464071544134e-07,1.6285324598185617e-06,1.6792010931389314e-06,2.1019542227429492e-06,7.021582727303173e-06,1.0679326096148682e-06,-4.7074482117926384e-07,1.8261722399454266e-06,1.8599276608576663e-07,6.999354777307486e-06
IXUS,4.3265174828254006e-05,4.982615966396308e-05,5.830471253565062e-05,7.216656090615239e-05,6.974268610233874e-05,6.679497274715965e-05,6.299507318741452e-05,2.9604764407772004e-05,-2.3840223192103856e-05,2.4105697911763744e-05,4.477789424808966e-05,5.134440538262083e-05,4.9573170212450554e-05,6.510697631643981e-05,8.492824296877025e-05,4.517148398084609e-05,9.978254547299124e-06,7.895697499000462e-05,8.68890206912434e-06,0.0002699352335017694,5.3842923228167395e-05,5.364879715383819e-05,4.687839139089037e-05,3.6451072091800784e-05,4.14843218182124e-05,7.944239640159912e-07,3.2503248869651945e-07,2.328320260790919e-06,8.957646224240648e-06,2.1713072996200705e-05,3.3417314857622514e-05,2.4080573240557276e-05,6.397225998919069e-05,2.7122139624976236e-05,1.752143368514572e-05,6.677128942707731e-06,1.4586587289553357e-05,3.236558370629531e-05,5.871043130183576e-05,4.191431016807613e-05,2.5586883589576972e-05,1.912808403447858e-05,3.360915072861992e-05,3.2952861138199904e-05,2.9428380777774793e-05,1.3185854211288902e-05,3.058275314972218e-05,5.928904798000929e-05,1.5397148893322353e-05,4.1489480148812916e-05,3.122419599870497e-05,2.092061687577937e-05,-5.668358598328956e-05,-1.857988756958447e-05,6.516768367511174e-05,5.605622921696001e-05
IEFA,5.173102323829794e-05,5.9269323841691586e-05,6.591470320113334e-05,8.045305366472557e-05,8.260309966723679e-05,7.994586852603235e-05,7.407572618838073e-05,3.535010423239051e-05,-3.293340952449739e-05,2.7896632402217502e-05,5.687442287270829e-05,5.8657802242988855e-05,5.536249699465082e-05,7.611227224224461e-05,0.00010092393200744581,5.173683151065409e-05,1.4559207242412378e-05,9.183881473924815e-05,6.626082906777586e-06,5.3842923228167395e-05,0.0002999283376531229,6.086798250069026e-05,5.167560593920221e-05,3.6044851772270896e-05,4.232949657045267e-05,8.998664317528482e-07,3.629363540435417e-07,2.8761960824932274e-06,1.0679238101744181e-05,2.5749544107813787e-05,3.973821946148233e-05,2.8578638179894977e-05,7.635914306247154e-05,3.22238816869207e-05,2.0890259152870402e-05,7.988300384551761e-06,1.7201885652301893e-05,3.796902381756156e-05,7.012662040784492e-05,4.9691074236503544e-05,2.9237162577127245e-05,2.192256631451263e-05,3.9612421881809794e-05,3.854734285898015e-05,3.4867174312031264e-05,1.568544136871807e-05,3.6167239935753755e-05,7.05453290478917e-05,1.767840792742978e-05,4.829546698897707e-05,3.5249537994247446e-05,2.565321084030148e-05,-6.97048829091723e-05,-2.3978137800087882e-05,7.624476601446312e-05,6.386078090611109e-05
EFA,5.171981859359083e-05,5.902751059862726e-05,6.587636567696445e-05,8.045387650859559e-05,8.230031751213667e-05,7.952234176488876e-05,7.427538721382705e-05,3.543353396462483e-05,-3.307856759021944e-05,2.792870013269326e-05,5.672108192288671e-05,5.859864560031272e-05,5.5577143704245e-05,7.596274657507774e-05,0.00010031000950063706,5.161900817164572e-05,1.4346360133331518e-05,9.133408607896602e-05,6.655823289178799e-06,5.364879715383819e-05,6.086798250069026e-05,0.00030543160019111425,5.145546108172171e-05,3.583279363123134e-05,4.217781694882307e-05,8.970797551734795e-07,3.65982932475927e-07,2.910389731059657e-06,1.0605775750754593e-05,2.5627627284408072e-05,3.9617547941157295e-05,2.8459638356504433e-05,7.636612426649959e-05,3.214374322796937e-05,2.084852947394886e-05,7.998305199631647e-06,1.7106707968677452e-05,3.7838176438509405e-05,6.999120287083385e-05,4.9549075938400705e-05,2.9041516146343858e-05,2.175534094444792e-05,3.9481537962961847e-05,3.8418271172860524e-05,3.47625679195274e-05,1.559477495366487e-05,3.604220320881638e-05,7.047775348419788e-05,1.7670826084363416e-05,4.799181429091959e-05,3.504348483314595e-05,2.5184116993797318e-05,-7.04873837116558e-05,-2.4512184930581548e-05,7.610981474633657e-05,6.349819066357227e-05
VGK,4.1742120744273156e-05,4.86460756933771e-05,5.7525069378388175e-05,7.091402237212582e-05,6.821649095725746e-05,6.502382585586864e-05,6.100737271492455e-05,2.608038877767597e-05,-2.290805006584153e-05,2.517456574217545e-05,4.161357360749505e-05,5.002010253545517e-05,4.719096412538594e-05,6.496541294457368e-05,8.352600861328733e-05,4.366360601399202e-05,9.501729681308378e-06,7.29760227976891e-05,7.219213912150287e-06,4.687839139089036e-05,5.167560593920221e-05,5.145546108172171e-05,0.00031992783566313495,3.5770021596872895e-05,3.96994299421503e-05,7.779423037566988e-07,2.8658681599982156e-07,2.1971066544711654e-06,8.670636570781783e-06,2.0926523651539295e-05,3.186078495151797e-05,2.310228782765673e-05,6.042298007374773e-05,2.586066240618511e-05,1.6186489566031073e-05,6.335668369321231e-06,1.4016666583805788e-05,3.07815537947826e-05,5.525021431590911e-05,3.9618400647793275e-05,2.459375667517685e-05,1.8336343425435352e-05,3.198064885642316e-05,3.130494529917592e-05,2.8080050123715148e-05,1.2736076147938473e-05,2.921979873310349e-05,5.593690733845326e-05,1.4499475402757193e-05,4.0206379176008253e-05,2.839545423527124e-05,1.9247481838453415e-05,-5.118893124850127e-05,-1.650557701244784e-05,6.493536981167728e-05,5.344452098550656e-05
VWO,2.1047253693985805e-05,2.6542742374523777e-05,3.886829975212408e-05,5.0716696985719824e-05,3.7856664151208155e-05,3.4775855055250296e-05,3.2552529189570944e-05,1.3241711384436165e-05,1.0463774657218454e-06,1.4581196502716583e-05,1.33944575446894e-05,3.260092984787042e-05,3.287189063134674e-05,3.768251415104113e-05,4.685413684013658e-05,2.8560588500589986e-05,-7.906291118879538e-07,4.7045674565399396e-05,1.3575326647532314e-05,3.6451072091800784e-05,3.6044851772270896e-05,3.583279363123134e-05,3.5770021596872895e-05,0.0003575314327290931,4.0016145320589754e-05,5.351928889143685e-07,1.9832298870887944e-07,6.585830499827105e-07,4.8588192353322796e-06,1.1776037032361509e-05,1.733127207989204e-05,1.287428613727382e-05,3.08128072219583e-05,1.4031023249352815e-05,8.662819747148467e-06,3.1231828020266613e-06,8.233939186006048e-06,1.821349270094224e-05,2.8960349709626844e-05,2.198219025566592e-05,1.7104205059619286e-05,1.2731413709391058e-05,1.8390506035634323e-05,1.8785741751879866e-05,1.5593963275486443e-05,7.130534361873678e-06,1.6494837625991207e-05,2.957902286216788e-05,9.302314524100605e-06,2.5391233419507557e-05,2.1357151562368937e-05,1.1021906242148696e-05,-1.6666401516506495e-05,-7.597382549235826e-07,3.7435261511237934e-05,3.7439669513290706e-05
IEMG,2.7254835314511998e-05,3.313928551256505e-05,4.4595359893040725e-05,5.7581662150233694e-05,4.7665271817521445e-05,4.438500365169876e-05,4.3185736532404e-05,1.9493860694381364e-05,-5.592122360760638e-06,1.5351003287807956e-05,2.2062649945056874e-05,3.807529708462912e-05,3.8951481903630194e-05,4.4195412182235046e-05,5.763473267855121e-05,3.4372497143426654e-05,8.320380986574394e-07,5.919590525612293e-05,1.4177408142531374e-05,4.14843218182124e-05,4.232949657045267e-05,4.217781694882306e-05,3.96994299421503e-05,4.001614532058976e-05,0.00037312932936267156,6.329219499898401e-07,2.67850998403177e-07,1.2573578159555114e-06,6.130174266304959e-06,1.4966506575628039e-05,2.2737690547633153e-05,1.6546191228121287e-05,4.2487275538417496e-05,1.8498528689654807e-05,1.1914845273303154e-05,4.32497276526963e-06,1.0302392187771044e-05,2.3200435734224193e-05,3.925756901973513e-05,2.8912025693494113e-05,1.996451520601737e-05,1.4803566664282213e-05,2.3807997262901336e-05,2.402246993110353e-05,2.029583838485058e-05,9.049187130710603e-06,2.1257738905671275e-05,4.005881896894576e-05,1.1776474259058071e-05,3.0557124420954224e-05,2.5492763650673156e-05,1.3537468321123058e-05,-3.033287735743783e-05,-6.455622492290223e-06,4.415147449008077e-05,4.426521335098485e-05
SHV,7.364276597921958e-07,9.261089918766782e-07,9.753529790223005e-07,1.175052875694977e-06,1.380518752238992e-06,1.3194517289674004e-06,1.2680056339738598e-06,4.267363179786317e-07,-5.674686229859226e-07,3.4084920295240824e-07,7.604881716225637e-07,8.207109487946296e-07,7.260484931212858e-07,1.1270666909776182e-06,1.6558656353179072e-06,8.124360406541158e-07,1.427901494880921e-07,1.3002846355136348e-06,6.486081768185444e-08,7.944239640159912e-07,8.998664317528483e-07,8.970797551734794e-07,7.779423037566989e-07,5.351928889143685e-07,6.329219499898401e-07,4.642794432620576e-08,5.117515204851833e-09,5.156680601972994e-08,1.7547167150932332e-07,4.164739966736178e-07,6.35884430158982e-07,4.5982971457081866e-07,1.2279049177640981e-06,5.215366782294509e-07,3.140492429941563e-07,1.2626474059679147e-07,2.735116609140984e-07,6.006408684390456e-07,1.0935057979980877e-06,7.780271242023587e-07,4.32973109466471e-07,3.138824174361508e-07,6.453809078076143e-07,6.288415507428453e-07,5.597921659488459e-07,2.569247080051259e-07,5.788689175386826e-07,1.1202784579421818e-06,2.792578445658812e-07,7.6553465962393e-07,4.230631138135844e-07,3.00186888612275e-07,-9.094414764679811e-07,-2.886456862715821e-07,1.1342364847752082e-06,9.51537676640103e-07
BIL,3.308773040723251e-07,3.260230604895146e-07,3.9849020395331447e-07,5.03193380617418e-07,4.5663592775539276e-07,4.2420774821002155e-07,5.051657871916394e-07,2.9534589863181474e-07,-2.2752548515463892e-07,1.4842465334522423e-07,3.6577753372112715e-07,3.6328605095893366e-07,4.169126216093553e-07,4.217122487120839e-07,5.056471192936644e-07,3.139525420919959e-07,5.454199020008983e-08,5.748036496902585e-07,8.089993937784257e-08,3.2503248869651945e-07,3.629363540435417e-07,3.6598293247592705e-07,2.8658681599982156e-07,1.9832298870887947e-07,2.67850998403177e-07,5.117515204851833e-09,2.7892606970052363e-08,2.5100604739450817e-08,5.4837866058296515e-08,1.4421578612188388e-07,2.414776048921297e-07,1.6512362350859993e-07,5.168934668497602e-07,1.9882835606598168e-07,1.4181831293678228e-07,5.509517511844143e-08,9.511169910724308e-08,2.309817023568302e-07,4.5464967788176395e-07,3.11376237321235e-07,1.5838616841528535e-07,1.1625546148747237e-07,2.407824704683917e-07,2.3577446332445572e-07,2.1190384688898097e-07,8.422254345988051e-08,2.1631219451085454e-07,4.6673224435374683e-07,1.2084898495599775e-07,2.551209983388155e-07,2.3284204924913045e-07,1.0226897144148652e-07,-6.558133541418413e-07,-2.745938576526095e-07,4.2672106392280644e-07,3.6669637408640196e-07
GBIL,3.211052084885938e-06,3.4196283408732577e-06,3.5556069802794635e-06,4.197555304713417e-06,5.097780775115245e-06,4.7276579584374635e-06,5.616311199249659e-06,2.1229335647101184e-06,-3.4332109188571813e-06,1.4626828433495882e-06,3.5909286176156796e-06,3.049427199457098e-06,3.0849962806453825e-06,4.30362329968206e-06,5.642630281477985e-06,2.881016530442739e-06,6.43717543397064e-07,4.2181503325451304e-06,-2.2539469439331278e-07,2.3283202607909187e-06,2.8761960824932274e-06,2.9103897310596568e-06,2.1971066544711654e-06,6.585830499827105e-07,1.2573578159555114e-06,5.156680601972993e-08,2.5100604739450813e-08,2.2808448295095896e-06,5.854563901270353e-07,1.4866918530621636e-06,2.435587425482906e-06,1.6808379379824902e-06,5.268459142528309e-06,2.0296608523114626e-06,1.266781488807548e-06,5.664817868985995e-07,9.312859343143655e-07,2.185499936517775e-06,4.418316889819372e-06,2.981339598692538e-06,1.244525069012193e-06,8.618733055128697e-07,2.388318851956295e-06,2.275907467311232e-06,2.125655248714367e-06,8.890503292390752e-07,2.1515945102554262e-06,4.6209059626129515e-06,1.0696419832277752e-06,2.4231317365704386e-06,1.1501552356894846e-06,4.613592818176168e-07,-6.089616529374664e-06,-2.762753873226542e-06,4.372029370640143e-06,2.848447606567155e-06
SHY,9.179690857099514e-06,1.1563785547260623e-05,1.0926454137478623e-05,1.2812706422990612e-05,1.6824166952334604e-05,1.660722769934516e-05,1.4501390440674336e-05,5.648351875243194e-06,-7.752602251505278e-06,3.85990431922725e-06,1.0937667519746257e-05,9.554841605497888e-06,7.851266540173552e-06,1.3439100337347409e-05,2.0708618398074117e-05,9.483034374607487e-06,3.0340824925874596e-06,1.673984762614493e-05,-4.259762389588548e-08,8.957646224240648e-06,1.0679238101744181e-05,1.0605775750754593e-05,8.670636570781783e-06,4.8588192353322796e-06,6.130174266304959e-06,1.7547167150932332e-07,5.483786605829652e-08,5.854563901270353e-07,7.011999485010295e-06,5.201447808276541e-06,7.915214952401417e-06,5.7398761228045046e-06,1.5004745497666482e-05,6.4379961553284495e-06,4.001822716733148e-06,1.53393176162343e-06,3.430893525170883e-06,7.390675566158158e-06,1.3724781842134113e-05,9.714614486141338e-06,5.3207494947907365e-06,3.943615814996993e-06,7.932731421278803e-06,7.657023790930412e-06,6.923872053498286e-06,3.2379005657604206e-06,7.169880838143709e-06,1.3797904746499365e-05,3.257999765733046e-06,9.459155168752666e-06,5.465663498456077e-06,4.990354765644672e-06,-1.1128303301269617e-05,-3.4606591923218085e-06,1.3515903678430382e-05,1.156518767786288e-05
IEI,2.270765770873857e-05,2.75763441606071e-05,2.7087040453125875e-05,3.202879807994595e-05,3.985479253830978e-05,3.900341474956316e-05,3.5499317015625766e-05,1.4424034633912125e-05,-1.886514561969866e-05,1.0162543796565986e-05,2.6574584244448112e-05,2.3765450274954756e-05,2.0568275446930466e-05,3.2908826409474894e-05,4.853412678992773e-05,2.2888999118492785e-05,7.063714542221987e-06,3.9893363738796284e-05,2.4748621181767936e-07,2.17130729962007e-05,2.5749544107813787e-05,2.5627627284408072e-05,2.0926523651539295e-05,1.1776037032361509e-05,1.4966506575628039e-05,4.164739966736178e-07,1.4421578612188388e-07,1.4866918530621636e-06,5.201447808276541e-06,4.0330764786120204e-05,1.8870828390210483e-05,1.3596593951957116e-05,3.6361110246001564e-05,1.5374209085920793e-05,9.647038249918e-06,3.755319428425793e-06,8.080172133381834e-06,1.761678716259054e-05,3.2995611133205224e-05,2.3237511036139527e-05,1.2587629339850016e-05,9.311669633418408e-06,1.8840423453335018e-05,1.818207596540512e-05,1.650861249731768e-05,7.586622562457425e-06,1.706174762802638e-05,3.329528404168496e-05,7.917254577406636e-06,2.222619073192463e-05,1.3310602241254736e-05,1.12021140006134e-05,-2.9890431503555733e-05,-1.0195551131721242e-05,3.3103758869758595e-05,2.7488786275864613e-05
